,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,ref_th_d_1,ref_th_d_2,ref_th_1,ref_th_2,th_ts_2_rel,th_d_ts_2_rel
757,7.5600000000000005,7.230876238866957,-6.945398236115596,-59.42988446361379,-11.037013335169185,1.1924651452855943,1.133591286258495,-0.03799053724136298,-0.9749934836508124,-1.8848031674070502,1.7102768640939263,1.2958981424770102,1.2319426489373018,10.680011235211985,7.988687342140948,-2.68810527567861,-0.05887385902709941
758,7.57,9.012570417774102,-7.031161814608056,-55.19638739099791,-11.451459663150786,1.1917548533032043,1.1237902296800535,0.02113408895397396,-0.9110365622649147,-1.8728815158111467,1.7215638617108338,1.2925931150679013,1.2196837733856838,10.692953470668678,8.000945196006722,-2.688739929657606,-0.06796462362315081
759,7.58,10.706814976541246,-7.111235503510693,-51.04207333154208,-11.856898800291683,1.1916336138394579,1.1146248448594074,0.07755741451712304,-0.84870127783208,-1.8609640181870781,1.732756033619445,1.289554008914382,1.207764465997578,10.70586398390662,8.013082149478638,-2.6894652553730634,-0.07700876898005049
760,7.59,12.310341725663342,-7.185203139074847,-46.96937493453492,-12.253070325888299,1.1920742953193737,1.106078701395503,0.1311865785719518,-0.7880574288014037,-1.84904491947121,1.743859654742694,1.2867827379782264,1.1961962159113093,10.718745443617852,8.025101655489784,-2.6902807329656824,-0.0859955939238708
761,7.6000000000000005,13.8205781394106,-7.252680574188286,-42.98007122644296,-12.639741533206303,1.1930488412888935,1.0981346622848103,0.181950634717458,-0.729152498946748,-1.8371187405464462,1.754880832180797,1.284281334741985,1.1849907633440904,10.731600538209777,8.03700728309003,-2.6911857344523433,-0.09491417900408328
762,7.61,15.235646259415203,-7.313316197368813,-39.07529295959831,-13.016707593287522,1.1945284902196138,1.0907751088085411,0.22980049800042293,-0.6720116060522178,-1.8251802863930835,1.7658254992667233,1.2820519703135167,1.1741601356174902,10.744431977091102,8.048802720136885,-2.6921795215197797,-0.10375338141107271
763,7.62,16.55435764071813,-7.36679133123066,-35.25553136777436,-13.383791681710653,1.1964839947466435,1.0839821660804638,0.2747087722205109,-0.6166375690317178,-1.8132246520443869,1.7766994118736201,1.280096974297053,1.163716683297057,10.757242492157625,8.06049177634712,-2.6932612432615795,-0.11250182866617964
764,7.63,17.776204480643077,-7.412820527602615,-31.52065018179709,-13.740845083665263,1.1988858391416353,1.0777379280731856,0.3166694612165784,-0.5630110925988011,-1.8012472263585484,1.7875081469748328,1.2784188544476853,1.1536731164816667,10.770034839475644,8.072078386710515,-2.694429933846205,-0.12114791106844969
765,7.640000000000001,18.901347090332465,-7.451151773721532,-27.86990074217109,-14.087747289514908,1.2017044538593185,1.0720246809449905,0.35569756840575667,-0.5110910677857112,-1.789243693630484,1.7982571034454613,1.2770203161187397,1.1440425412650685,10.782811801160884,8.08356661526735,-2.695684510103641,-0.12967977291432797
766,7.65,19.930597886441113,-7.481566620544755,-24.301940031308668,-14.424406089225723,1.2049104260383523,1.0668251235016875,0.39182858944817667,-0.4608149856429741,-1.7772100330783265,1.8089515050826142,1.2759042815026918,1.1348384963763332,10.79557618745085,8.094960659251417,-2.697023769018646,-0.13808530253666484
767,7.66,20.865402096623843,-7.503880241461314,-20.814851435048578,-14.7507576708717,1.2084747048858546,1.0621225836499817,0.42511790343657113,-0.41209946074375897,-1.7651425162504109,1.8195964058100402,1.2750739086565925,1.1260749899885465,10.808330838968537,8.10626485360028,-2.6984463851191354,-0.14635212123587293
768,7.67,21.70781538638216,-7.517941426303865,-17.406168032434273,-15.066766724661147,1.2123688009287552,1.057901229728227,0.4556400685072649,-0.36484086022514084,-1.7530377024090176,1.830196697021483,1.2745326102911345,1.117766536663392,10.821078629175227,8.11748367583435,-2.699950907749086,-0.15446757120052812
769,7.68,22.460478626884427,-7.5236325131000426,-14.07289820383421,-15.372426551096947,1.216564978173948,1.0541462756389615,0.48348802816888153,-0.31891603354122344,-1.7408924319569707,1.8407571170062071,1.2742840722896054,1.1099281943757424,10.833822467009862,8.128621751305847,-2.7015357582164086,-0.16241870253498658
770,7.69,23.126590033298157,-7.52086925730957,-10.81155334069193,-15.667759168839071,1.221036438282062,1.0508441787521727,0.5087722350034545,-0.2741831374494349,-1.7287038179824852,1.851282262389592,1.274332271907641,1.1025756015338577,10.846565299712058,8.139683858818088,-2.7031992268075093,-0.17019225952988926
771,7.7,23.70987491085912,-7.509600636479341,-7.618177435577159,-15.952815415693403,1.2257574959261568,1.0479828295998306,0.5316196986494047,-0.2304825503971326,-1.716469236006271,1.8617766015116481,1.2746814955874917,1.095725013878779,10.859310115825265,8.150674936614477,-2.7049394696616673,-0.17777466632632621
772,7.71,24.21455325131754,-7.48980858645838,-4.488378328792187,-16.227675034051558,1.230703744575746,1.0455517324379233,0.5521729651738414,-0.18763787009255456,-1.7041863120228187,1.8722444896568076,1.2753363563006583,1.0893933411091776,10.872059948375767,8.16160008873526,-2.70675450549996,-0.18515201213782273
773,7.72,24.64530542574419,-7.461507664680567,-1.4173603873826472,-16.49244673118581,1.235852212017665,1.0435421758124268,0.5705890350290306,-0.1454569880298013,-1.691852908935083,1.88269018603939,1.2763018103103663,1.083598183035584,10.884817878222327,8.17246459173835,-2.7086422122051133,-0.19231003620523812
774,7.73,25.007236220388272,-7.424744635242919,1.6000416054874762,-16.747268203759763,1.241181504997383,1.0419473923266351,0.5870382268164323,-0.1037332346351569,-1.6794671114882438,1.8931178724408253,1.2775831732195966,1.0783578650189771,10.897587037570013,8.183273901778367,-2.7106003232505174,-0.19923411267074775
775,7.74,25.305837460755033,-7.379597971140361,4.569327568574742,-16.992306116309084,1.2466719424367643,1.0407627068700167,0.6017029939802107,-0.0622465890654845,-1.6670272098140804,1.9035316733870127,1.2791861351415192,1.073691472393522,10.910370613640232,8.194033662035231,-2.7126264239784934,-0.20590923556674756
776,7.75,25.54694946546674,-7.326177269736545,7.496296459591463,-17.227756023947432,1.2523056767557603,1.039985672628555,0.6147767013978009,-0.020764948023015838,-1.6545316817025335,1.9139356777470835,1.2811167747965708,1.0696188835105918,10.923171852487332,8.204749710480433,-2.7147179477299694,-0.2123200041272053
777,7.76,25.7367215649245,-7.2646225789684715,10.38701003379931,-17.453842230775358,1.2580668028954884,1.0396161942536875,0.6264623685631406,0.020954551464900852,-1.641979173721444,1.9243339616283153,1.2833815723033293,1.0661608009696144,10.9359940629498,8.215428087965083,-2.716872171829827,-0.218450608641801
778,7.7700000000000005,25.881571911606716,-7.1951036342651875,13.247756216238413,-17.670817577777314,1.2639414547074934,1.0396566376189078,0.636971385692724,0.06316415944091078,-1.629368481309117,1.9347306124359898,1.2859874203896065,1.063338780522337,10.948840620721754,8.226075046609076,-2.7190862134344798,-0.2242848170885856
779,7.78,25.988146797737155,-7.117819008431536,16.085012266416825,-17.878963156104184,1.269917888437709,1.0401119256365408,0.6465222086488457,0.10612409387790249,-1.6166985279674173,1.9451297539614776,1.288941633703762,1.06117525704659,10.961714972527322,8.236697058465214,-2.7213570252506916,-0.22980596280116816
780,7.79,26.06327968310367,-7.032995180292567,18.905407899374335,-18.078587945040262,1.2759865530930665,1.040989619642678,0.6553390380219464,0.15010107699637687,-1.603968343685486,1.9555355723567407,1.2922519558558332,1.0596935668871998,10.9746206403771,8.247300824425507,-2.72368139113736,-0.23499693345038852
781,7.8,26.113950120618167,-6.940885531272167,21.715688510054175,-18.270028377198443,1.28214014753263,1.0422999858812303,0.6636504871081552,0.19536682777790623,-1.5911770427260739,1.9659523428486183,1.2959265637615984,1.058917965750606,10.98756122588196,8.257893283329409,-2.7260559216048943,-0.23984016165139965
782,7.8100000000000005,26.147242749521137,-6.841769283185428,24.522678628656948,-18.45364783746799,1.2883736641730716,1.0440560466288502,0.6716882427978752,0.24219650983776925,-1.578323800907779,1.9763844570416393,1.299974068801437,1.0588736412189999,11.000540414594736,8.268481621224886,-2.728477049230168,-0.24431761754422143
783,7.82,26.170306507189657,-6.7359503945295,27.333245714315307,-18.629836106119917,1.2946844192390456,1.0462736154978167,0.6796857226434007,0.2908671322745486,-1.5654078325173963,1.9868364506534701,1.304403514239137,1.0595867188176127,11.013561980345367,8.279073280723397,-2.73094102400872,-0.24841080374122892
784,7.83,26.190314188827713,-6.623756437099004,30.1542643715631,-18.799008760890075,1.301072069522326,1.048971316434041,0.6878767305082366,0.34165589925925066,-1.5524283669871193,1.997313031522406,1.309224368273981,1.0610842604257915,11.026629789528885,8.28967597037827,-2.7334439086700613,-0.25210075308828483
785,7.84,26.214422461748697,-6.5055374786366915,32.99258105051342,-18.961606556608075,1.307538615638219,1.0521705858889558,0.6964941123466735,0.39483850248358665,-1.5393846254715684,2.0078191077212373,1.3144465120229085,1.0633942536694208,11.039747805299244,8.300297674003357,-2.7359815739867805,-0.2553680297492631
786,7.8500000000000005,26.24973241615576,-6.381665001544601,35.854979266061676,-19.11809480510678,1.3140883917839075,1.0558956575892235,0.7057684127094339,0.45068734865706495,-1.5262757974596473,2.0183598156063733,1.3200802216491876,1.0665455907705865,11.05292009161434,8.310946659834197,-2.7385496941135656,-0.2581927341946839
787,7.86,26.30325070914994,-6.252530891396413,38.7481453456305,-19.268962781694874,1.3207280420099754,1.0601735292539667,0.7159265316408363,0.509469712490898,-1.513101017556178,2.0289405476249467,1.3261361437709716,1.0705680351621711,11.06615081706952,8.321631489418,-2.741143741998462,-0.2605545127560087
788,7.87,26.381851331593808,-6.118546531803215,41.678634687439285,-19.414723187095838,1.3274664830136764,1.0650339105172995,0.7271903806857783,0.5714458040440871,-1.4998593425681155,2.039566979695658,1.3326252631983044,1.0754921740020704,11.079444258447623,8.332361026100902,-2.7437589849158126,-0.26243257249637697
789,7.88,26.49223800091054,-5.980142045093451,44.652838484430205,-19.555911696448383,1.3343148534503095,1.0705091512060985,0.7397755357918651,0.6368667376821815,-1.4865497290301897,2.05024509797116,1.3395588619639751,1.0813493545502846,11.092804803903755,8.343144442961446,-2.7463904801782366,-0.26380570224421107
790,7.890000000000001,26.640907155504955,-5.8377657192528964,47.676950841463366,-19.693086627701806,1.341286449737566,1.0766341489985545,0.753889884036488,0.7059723888768316,-1.4731710113048941,2.060981224780615,1.346948468533444,1.0881716022047896,11.106236955692237,8.353991230018016,-2.749033071094077,-0.2646523007390116
791,7.9,26.834111500244727,-5.691883662115571,50.75693618711487,-19.8268287620098,1.3483966482976093,1.083446235354,0.7697322603186145,0.7789891242033828,-1.4597218803922094,2.071782043540711,1.354805796006607,1.095991517837806,11.119745332331636,8.364911200515172,-2.751681383246666,-0.2649504129436093
792,7.91,27.077824026983176,-5.542979722224084,53.89849685606873,-19.957741346847904,1.3556628141436642,1.0909850384603401,0.7874910695133949,0.856127389776715,-1.4462008635851338,2.082654622411519,1.363142668062997,1.1048421519397247,11.133334670091564,8.375914496069516,-2.7543298211829335,-0.26467777568332407
793,7.92,27.377702411385286,-5.391555713194607,57.107040695565615,-20.08645030966792,1.3631041956734429,1.0992923217995687,0.8073428891033729,0.937579143697322,-1.4326063051082998,2.0936064364603637,1.37197093135853,1.114756852975736,11.147009823672311,8.387011590430237,-2.7569725656109227,-0.26381187387387417
794,7.930000000000001,27.73905366702898,-5.238131972863003,60.38764852938799,-20.213604703996314,1.3707418054824727,1.108411796788868,0.8294510470758649,1.0235151195821415,-1.4189363478785428,2.1046453880821345,1.381302353061172,1.1257690872999846,11.16077576593521,8.398213291583248,-2.759603571218909,-0.2623300086936047
795,7.94,28.166798922299208,-5.083248281470976,63.745041297792746,-20.33987740251216,1.3785982869588451,1.118388907826306,0.8539641699154956,1.1140819105022,-1.4051889165284455,2.115779825408413,1.3911485022240206,1.1379122279714666,11.174637586528618,8.409530741901156,-2.7622165652427277,-0.26020937913253905
796,7.95,28.665438175282066,-4.92746515278526,67.18354668199241,-20.46596604092877,1.3866977663697855,1.129270587963691,0.881014695946056,1.2093988663785147,-1.3913617018364772,2.1270185584205534,1.4015206137446397,1.151219309889212,11.188600489241594,8.420975416015112,-2.7648050469225556,-0.2574271784060944
797,7.96,29.239014878760393,-4.771365499278302,70.70706501927043,-20.59259420342047,1.3950656901035385,1.1411049833594762,0.9107173501110519,1.309554802872514,-1.3774521467105498,2.138370872463698,1.4124294337593384,1.165722748831663,11.202669787905213,8.432559116059416,-2.767362288005339,-0.25396070674406235
798,7.97,29.89108021272211,-4.615556656095454,74.31903432088762,-20.720512823670997,1.403728646691568,1.1539411446444365,0.9431675776458992,1.4146045265974034,-1.3634574338752938,2.1498465388401917,1.4238850454804919,1.181454022266208,11.216850900650794,8.444293963917003,-2.7698813344641007,-0.2497875020471314
799,7.98,30.62465691752514,-4.460672729246218,78.02239422158466,-20.85050175615418,1.4127141732111832,1.167828683380161,0.9784399360199668,1.524565189918995,-1.3493744754172945,2.161455822142374,1.4358966747151443,1.198443310211682,11.231149342325443,8.456192390074524,-2.7723550096199183,-0.2448854898310222
800,7.99,31.442202588058123,-4.307377210409191,81.81954871785227,-20.983371449158923,1.4220505456631025,1.1828173919218659,1.0165864471044554,1.6394124991132677,-1.3351999043465228,2.173209483967211,1.4484724746142466,1.2167190950094329,11.245570714859122,8.468267118681243,-2.7747759188658527,-0.23923315374123666
801,8.0,32.34557237061229,-4.156365774830673,85.7123275949962,-21.119964625277515,1.4317665529386652,1.1989568252332845,1.0576349148006863,1.7590768120327576,-1.3209300683361396,2.185118782639543,1.461619289605154,1.2363077196096335,11.260120695375015,8.480531148398203,-2.7771364562039036,-0.23280972770538066
802,8.01,33.33598105999369,-4.008369149563462,89.70194650070334,-21.261157846181952,1.4418912540443607,1.2162958435612752,1.1015872173789458,1.8834391759039462,-1.3065610258065026,2.197195468557966,1.475342398962599,1.257232904923465,11.274805021836755,8.492997728624658,-2.7794288128151177,-0.2255954104830855
803,8.02,34.413964666944416,-3.864155908017297,93.78896569776443,-21.407862807855395,1.4524537183445052,1.2348821153823952,1.1484175885366872,2.0123273720824955,-1.2920885445219814,2.2094517747689912,1.4896452410830836,1.2795152279444912,11.289629476033735,8.505680330699937,-2.7816449878886136,-0.21757160296210998
804,8.03,35.57934161518257,-3.724535013997321,97.97324762087074,-21.5610271806107,1.4634827487235722,1.2547615807002939,1.1980709066500042,2.1455120523302256,-1.2775081028709345,2.221900402372601,1.5045291202448545,1.303171563705596,11.304599863719766,8.518592613702515,-2.7837768019360514,-0.20872116802327834
805,8.040000000000001,36.83117383390595,-3.5903579054976653,102.25391347276339,-21.721634776684546,1.475006587764995,1.27597787561688,1.2504610177940871,2.2827030699338997,-1.2628148939991868,2.234554500367277,1.5199928984588031,1.328214495709449,11.319721991742249,8.53174838450644,-2.7858159128131224,-0.1990287121481149
806,8.05,38.16772813450291,-3.4625198773465593,106.62929922267315,-21.89070479886788,1.4870526072994565,1.2985717201320155,1.305469124691556,2.4235461279805866,-1.2480038329651202,2.2474276395570345,1.5360326759336949,1.3546517012298447,11.335001642029592,8.545161551810308,-2.7877538346574315,-0.18848088716744105
807,8.06,39.58643839744971,-3.3419604942028336,111.0969115131153,-22.069289898418326,1.4996469819976384,1.3225802723485485,1.3629422806128728,2.567619885486343,-1.2330695670792946,2.2605337801686107,1.5526414646745954,1.3824853197958964,11.350444542344755,8.558846073927453,-2.789581959931681,-0.17706670964908988
808,8.07,41.083869244377944,-3.2296627447715887,115.65338413725127,-22.258472752847847,1.512814348072681,1.3480364536654514,1.4226920340859763,2.714433678359402,-1.2180064895829,2.2738872328657624,1.5698088607786194,1.4117113151883092,11.366056333763165,8.572815900219009,-2.7912915847309243,-0.16477789440722956
809,8.08,42.655682026051835,-3.126650636146411,120.29443591340603,-22.459360865847334,1.526577448616075,1.374968251111172,1.484493276762004,2.8634260253642227,-1.202808756806324,2.2875026129013096,1.5875207220486702,1.4423188433230392,11.381842534894245,8.587084906165256,-2.7928739374719527,-0.15160919750490298
810,8.09,44.2966041136545,-3.033984928501754,125.0148309501798,-22.673079297231595,1.5409567676135827,1.4033980046706038,1.5480833524173108,3.01396409718187,-1.1874703089312946,2.3013947872175993,1.6057588585656342,1.474289640380294,11.397808502937103,8.601666822204278,-2.7943202110306924,-0.13755876294297886
811,8.1,46.00040263090017,-2.9527567271962374,129.80834245761025,-22.900761052619227,1.5559701552665928,1.4333416892400663,1.6131614894116917,3.165344327973308,-1.1719848944567066,2.3155788143934823,1.6245007447836963,1.5075974473426481,11.413959391742061,8.616575156619792,-2.7956215983293973,-0.12262846602652644
812,8.11,47.75986389899807,-2.884078684975977,134.66772140803647,-23.143534903849982,1.5716324478659274,1.4648082026390352,1.6793886214126748,3.3167943417027046,-1.1563460984388425,2.3300698774412143,1.6437192624751837,1.5422074886055732,11.430300107139367,8.631823112929485,-2.7967693312995294,-0.10682424522689216
813,8.120000000000001,49.56677997544412,-2.8290736241575187,139.58467147472766,-23.40251047460597,1.5879550861109795,1.4977986728304507,1.746387661279705,3.4674763481738395,-1.1405473745410402,2.34488320957962,1.663382484378492,1.5780760233775528,11.44683525989248,8.647423502407495,-2.797754723058926,-0.09015641328052881
814,8.13,51.41194374070053,-2.788860468169818,144.54983176663043,-23.67876051198805,1.6049457364129924,1.532305799051659,1.813744290234028,3.6164921353446893,-1.1245820808856632,2.3600340132490767,1.6834535086224494,1.615149989053917,11.463569116733387,8.663388652564816,-2.7985692130448463,-0.07263993736133334
815,8.14,53.28515401258682,-2.764537474499562,149.55276892213982,-23.97330037462563,1.622607920338806,1.5683132428247033,1.881008318337962,3.7628897440126314,-1.1084435196527278,2.3755373727872953,1.7038903538438437,1.653366755494608,11.480505550037487,8.67973031260243,-2.799204414739563,-0.05429467751410266
816,8.15,55.17523213874278,-2.757162884383657,154.58198011544187,-24.287064898541267,1.640940657906883,1.6057950856764562,1.947695662728091,3.905671858934283,-1.0921249803152784,2.391408161348792,1.7246459243249925,1.6926540080508774,11.49764798679236,8.696459557036837,-2.799652165515516,-0.0351455722304268
817,8.16,57.07005142283921,-2.7677332454599357,159.62490845542396,-24.620882950158084,1.6599381309064918,1.6447153707411655,2.0132909768244307,4.043805887530626,-1.0756197863420742,2.407660942821028,1.7456680534159854,1.7329297751933557,11.514999357603044,8.713586688866695,-2.799904578016484,-0.01522276016532631
818,8.17,58.95658057668012,-2.7971598152274346,164.6679721152503,-24.975450134451876,1.6795893727368032,1.6850277451308184,2.0772509471742984,4.176235626042198,-1.0589213451348631,2.424309869660426,1.7668996319564787,1.7741026136642353,11.532562046551666,8.731121143794068,-2.799954092384297,0.005438372394015234
819,8.18,60.82094215585667,-2.846243608241994,169.6966083178404,-25.351300287671467,1.699877991422351,1.7266752189592283,2.139008255099987,4.301894336215737,-1.0420232009017387,2.4413685777353766,1.7882788263925138,1.8160719602444326,11.550337842786854,8.74907139712451,-2.7997935285424713,0.0267972275368773
820,8.19,62.64848663331992,-2.9156497971619455,174.6953330201552,-25.748776536629563,1.7207819324255778,1.7695900551388455,2.197976178727431,4.41971897801233,-1.0249190901016534,2.458850079413313,1.8097393888437197,1.8587286545870356,11.568327894753272,8.767444875038569,-2.79941613766462,0.04880812271326773
821,8.2,64.4238824012632,-3.005882307119001,179.6478167947884,-26.168002840034763,1.74227328762535,1.813693801527225,2.2535537882597825,4.52866526999271,-1.0076029990302175,2.476766656257467,1.8312110586037968,1.9019556322929527,11.586532667980665,8.78624787194584,-2.7988156518919016,0.0714205139018751
822,8.21,66.13122157812286,-3.1172595412038318,184.5369770112151,-26.60885702815933,1.7643181563514303,1.8588974737206374,2.3051316648193922,4.627723184962529,-0.9900692230556012,2.495129752798229,1.8526200515695734,1.945628781720512,11.604951907331726,8.805485475596281,-2.797986331325756,0.0945793173692071
823,8.22,67.75414105113424,-3.2498922322024892,189.34508598720623,-27.070946415123778,1.7868765636610424,1.9051018928733503,2.3520980521298203,4.715932439238227,-0.9723124269579811,2.513949872907435,1.8738896310391129,1.9896179522147672,11.623584604557855,8.825161501529417,-2.79692300731417,0.11822532921230788
824,8.23,69.27595772434765,-3.403664422146857,194.05389433129415,-27.553587063059098,1.8099024401302366,1.9521981785116813,2.393845332125473,4.792397504694545,-0.9543277057786034,2.5332364803256584,1.8949407503602318,2.0337880958299523,11.642428971931244,8.845278438290432,-2.7956211210753246,0.14229573838144471
825,8.24,70.67981648981365,-3.578218521056309,198.64476825153722,-28.055787723547482,1.8333436663385427,2.000068391611831,2.4297767015146383,4.856301667290945,-0.9361106455473949,2.552997904868677,1.9156927552160758,2.078000519525592,11.661482422612808,8.865837404636954,-2.7940767567635145,0.1667247252732884
826,8.25,71.94884901681384,-3.772945286907814,203.09883918473452,-28.576239366461675,1.8571421839924416,2.0485863184582476,2.459312917371864,4.9069196763766385,-0.9176573832322821,2.5732412557682873,1.936064131064907,2.122114220553776,11.680741558281674,8.88683811970805,-2.792286668179017,0.191444134465806
827,8.26,73.06634108183891,-3.9869794039030237,207.39716372443445,-29.11331103319923,1.8812341743124525,2.0976183812545144,2.4818989766055237,4.9436285756593,-0.8989646652406447,2.593972343485021,1.9559732795439626,2.165987274584034,11.700202164397872,8.908278886837099,-2.790248298453921,0.21638420694206184
828,8.27,74.01590585855308,-4.21920112160179,211.5208915134295,-29.66505252660405,1.9055503029578706,2.1470246573818437,2.4970105969312013,4.965916377896771,-0.8800299038037545,2.6151956111696073,1.9753393066049565,2.2094782442292797,11.71985921330234,8.930156591375297,-2.787959792206225,0.24147435442397303
829,8.28,74.78166036593225,-4.468244167117619,215.45143853045772,-30.229204187500095,1.930016029442498,2.196659985836374,2.504160375430172,4.973388336475171,-0.860851230588978,2.6369140767521944,1.994082804830127,2.2524475751496573,11.73970687518378,8.952466712565524,-2.785419999838414,0.26664395639387584
830,8.290000000000001,75.34840214251864,-4.732509870571189,219.17066305003874,-30.80321372232219,1.9545519777607572,2.246375136924434,2.5029035142618086,4.965770672740357,-0.8414275469111208,2.659129286411298,2.0121266127917234,2.294758947832981,11.759738536767763,8.975203349181431,-2.7826284738571676,0.29182315916367685
831,8.3,75.70178317933257,-5.010187169327818,222.6610414929943,-31.38425975718313,1.9790743638465447,2.2960180198998086,2.4928430205341843,4.942911730776743,-0.8217585699526412,2.6818412799282654,2.02939653542515,2.336280555398485,11.779946827417268,8.99835925833792,-2.77958545729868,0.3169436560532639
832,8.31,75.82847819975794,-5.299277897194665,225.90584140998513,-31.96928151930097,2.003495474566377,2.3454349029593184,2.4736343073746196,4.904780643650175,-0.801844874450787,2.705048568178576,2.0458220111014893,2.3768862811735607,11.80032365218151,9.021925906598732,-2.776291864550224,0.34193942839294156
833,8.32,75.71634451547484,-5.597626538426548,228.8892889456065,-32.555013805184046,2.027724192229047,2.39447162086581,2.4449891444482423,4.851463699258097,-0.7816879293664046,2.72874812275956,2.0613367132892706,2.416456754113653,11.820860231197495,9.045893532265278,-2.772749255053622,0.36674742863676313
834,8.33,75.35457090127125,-5.902953448200288,231.5967283049067,-33.13802620189407,2.051666558087857,2.4429747473587815,2.406678927059851,4.783158682844216,-0.761290129111814,2.752935377516415,2.0758790772439513,2.4548802650896886,11.84154714474019,9.070251217535992,-2.7689598005513574,0.3913081892709247
835,8.34,74.73381320442903,-6.21289042109896,234.01477097437817,-33.71476539340373,2.0752263680142304,2.4907927122878997,2.358537252304249,4.700167541838873,-0.7406548189819291,2.7776042415137563,2.089392744900623,2.4920535323491078,11.862374383135139,9.094986969081948,-2.764926246683901,0.41556634427366923
836,8.35,73.84631472083765,-6.525017433865887,236.13143272076792,-34.281599315642566,2.0983057934173854,2.53777684686008,2.300461807422134,4.602887763104508,-0.7197863145015321,2.8027471228166205,2.101826923918994,2.527882309770207,11.88333140069298,9.120087805494187,-2.7606518698614337,0.43947105344269444
837,8.36,72.68600971489994,-6.836899398330898,237.93625668908902,-34.83486192163269,2.1208060205466923,2.5837823442834824,2.2324155889346318,4.491802871707744,-0.6986899144706098,2.8283549622982043,2.1131366594993004,2.5622818366027795,11.904407172798383,9.14553985002011,-2.756140430410772,0.4629763237367901
838,8.370000000000001,71.24860881794679,-7.146121830640428,239.42042123108484,-35.370897378001686,2.142627901508247,2.628669127167377,2.1544274809144217,4.367472454609851,-0.6773719075572804,2.8544172765848805,2.1232830200362245,2.595177131996137,11.925590255284467,9.171328427016682,-2.7513961230374253,0.4860412256591302
839,8.38,69.53166539893286,-7.450324465541414,240.57683140653836,-35.886102628037335,2.163672610618359,2.672302617047227,2.0665922269777726,4.230522084632667,-0.6558395723531469,2.880922209182667,2.132233199816811,2.626503141591029,11.94686884524557,9.19743816060176,-2.746423525643772,0.5086300064288678
840,8.39,67.53462234872707,-7.747232007305538,241.40019340016977,-36.37696741219198,2.183842300068495,2.7145544051268287,1.9690698335393264,4.081633473737213,-0.6341011708678352,2.9078565888017915,2.1399605437378497,2.656204746684054,11.968230842482233,9.223853074074228,-2.7412275475099595,0.5307121050583339
841,8.4,65.25883905022619,-8.034681398289623,241.88707138206655,-36.84011102089838,2.2030407492556585,2.755302826580878,1.8620844422472704,3.921535125178913,-0.6121659354979809,2.9352059939030695,2.1464445003913157,2.6842366489162286,11.989663910829522,9.250556688791857,-2.735813377778536,0.5522620773252194
842,8.41,62.707598611351486,-8.310645187963628,242.03592660108006,-37.27231525253882,2.2211740025140223,2.7944334434122404,1.7459227078971309,3.7509936866470595,-0.5900440495603534,2.9629548225267377,2.1516705108399927,2.7105631450920455,12.011155538688197,9.277532121334028,-2.730186435092495,0.5732594408982181
843,8.42,59.88609571643613,-8.573250785912467,241.84713873886133,-37.670553247764204,2.238150990347554,2.8318394428288878,1.6209317153995568,3.5708061365807056,-0.5677466215296989,2.9910863665241663,2.155629841002448,2.7351578076539864,12.032693098154947,9.30476217792776,-2.724352319125721,0.593688452481334
844,8.43,56.80140569949681,-8.820795569267403,241.32300976397573,-38.03201405746391,2.2538841295990513,2.8674219593735373,1.4875164662483462,3.38179286843181,-0.5452856531691919,3.019582889388999,2.1583193658225284,2.7580030865958842,12.054263902228556,9.332229445272583,-2.7183167646213953,0.613537829774486
845,8.44,53.462435661054954,-9.051757979279618,240.46775071227972,-38.35412296651748,2.268289898294453,2.901090329630928,1.3461369620482222,3.1847916765777735,-0.5226740017855076,3.0484257069696343,2.159741313364383,2.779089848302037,12.075855259650696,9.359916377056553,-2.7120855984244443,0.632800431336475
846,8.45,49.879858638470424,-9.264804876081278,239.28745198218337,-38.63455773174595,2.2812893811753745,2.932762288318924,1.1973049105219065,2.980652596010457,-0.4999253368817667,3.077595270433205,2.159902976703123,2.798416866057013,12.097454527020254,9.387805375607082,-2.7056646998646148,0.6514729071435497
847,8.46,46.0660319997793,-9.458795521083196,237.7900378738952,-38.871260996197904,2.2928087821852845,2.9623641140371717,1.0415800783755658,2.7702335078230473,-0.47705409152022016,3.1070712509367264,2.1588164010292226,2.8159902758966404,12.119049157896645,9.415878868262688,-2.6990599647226396,0.6695553318518872
848,8.47,42.03490136395644,-9.632782621876856,235.98520622208528,-39.062449211992856,2.302779900416815,2.989830732017487,0.8795663156031858,2.554396394674068,-0.4540754087426753,3.136832625539206,2.156498052804968,2.8318230101709694,12.140626748679068,9.444119378182158,-2.692277272897705,0.687050831600672
849,8.48,37.80189145720434,-9.786010906486053,233.8843540730022,-39.20661844194922,2.311140566272097,3.0151057800182297,0.7119072772102323,2.3340041145791717,-0.4310050834302986,-3.116327543223472,2.1529684771507513,2.8459342197588278,12.162175081113544,9.47250958942403,-2.6853224597931735,0.7039652137461325
850,8.49,33.383785398644285,-9.917913694961955,231.50049044368637,-39.30254741876269,2.3178350348466505,3.0381416421519676,0.5392818708927479,2.109917556988935,-0.40785950001575927,-3.086060791367418,2.148251948939094,2.8583486943935252,12.183682161338114,9.501032406231518,-2.678201291351659,0.720306607305317
